Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR
6846,Karnataka,Bengaluru,2023,Rabi,Barley,859.57,33.6,39.3,Alluvial,Rain-fed,431.1,32.14,1677.2,6.97,23401.06,201829.0
6847,Karnataka,Bengaluru,2023,Zaid,Barley,473.79,18.7,68.8,Laterite,Drip,255.62,14.23,1553.98,6.82,45306.97,165656.0
6848,Karnataka,Bengaluru,2023,Kharif,Wheat,2041.82,35.7,46.6,Red,Tube Well,410.43,49.41,1911.06,1.91,42564.94,56879.99999999999
6849,Karnataka,Bengaluru,2023,Rabi,Rice,416.97,36.4,84.7,Black,Rain-fed,155.22,49.52,4459.69,6.55,33300.97,294102.0
6850,Karnataka,Bengaluru,2023,Zaid,Sugarcane,2016.55,20.9,43.2,Red,Canal,336.84,52.49,2912.73,3.65,63380.22,124893.0
6851,Karnataka,Bengaluru,2023,Zaid,Wheat,1803.79,21.5,36.6,Red,Drip,242.41,15.1,3637.71,1.39,33041.53,89468.0
6852,Karnataka,Bengaluru,2023,Kharif,Rice,1985.33,22.5,73.8,Sandy,Rain-fed,50.81,27.55,1270.78,4.7,15311.06,87608.0
6853,Karnataka,Bengaluru,2023,Kharif,Maize,2112.52,28.2,42.2,Alluvial,Rain-fed,64.84,48.19,1244.84,1.26,12305.02,26462.0
6854,Karnataka,Bengaluru,2023,Zaid,Wheat,2044.09,36.1,64.8,Red,Tube Well,427.24,31.92,1604.5,3.72,49246.67,98714.0
6855,Karnataka,Bengaluru,2023,Kharif,Pulses,663.0,26.7,75.8,Sandy,Sprinkler,318.6,39.05,2806.61,2.97,56499.95,127018.0
6856,Karnataka,Bengaluru,2023,Rabi,Rice,1209.92,36.5,60.7,Red,Tube Well,222.36,5.77,912.17,5.56,53370.95,65502.0
6857,Karnataka,Bengaluru,2023,Rabi,Cotton,875.94,20.3,79.0,Sandy,Sprinkler,134.02,25.66,2040.66,1.44,53380.73,24806.0
6858,Karnataka,Bengaluru,2023,Rabi,Cotton,409.31,19.5,55.2,Sandy,Sprinkler,396.77,57.68,3922.57,4.31,40951.74,168138.0
6859,Karnataka,Mysuru,2023,Zaid,Cotton,969.88,19.7,68.3,Laterite,Tube Well,440.8,8.54,4204.33,3.29,50614.12,209162.0
6860,Karnataka,Mysuru,2023,Kharif,Pulses,982.77,18.6,46.5,Sandy,Rain-fed,357.28,58.72,4644.43,5.67,40057.59,354153.0
6861,Karnataka,Mysuru,2023,Kharif,Barley,744.94,30.4,61.0,Alluvial,Sprinkler,348.96,26.95,4906.21,5.07,47378.07,444110.99999999994
6862,Karnataka,Mysuru,2023,Kharif,Barley,2040.97,21.4,40.2,Red,Canal,101.91,57.9,587.1,6.03,59319.57,60501.0
6863,Karnataka,Mysuru,2023,Kharif,Cotton,1987.52,23.4,51.1,Red,Sprinkler,387.58,53.74,3811.48,7.37,57057.75,431204.0
6864,Karnataka,Mysuru,2023,Zaid,Barley,2006.21,25.9,86.2,Red,Drip,230.89,36.57,3557.52,4.2,18566.32,210748.99999999997
6865,Karnataka,Mysuru,2023,Zaid,Wheat,526.87,22.3,57.1,Sandy,Tube Well,428.55,16.78,1734.15,4.76,51822.78,105345.0
6866,Karnataka,Mysuru,2023,Rabi,Millets,1693.28,25.7,44.3,Alluvial,Canal,382.69,47.88,1865.51,8.04,25604.64,209328.00000000003
6867,Karnataka,Mysuru,2023,Kharif,Wheat,1843.53,26.2,36.9,Alluvial,Tube Well,381.95,9.67,4869.55,7.03,24769.14,413164.00000000006
6868,Karnataka,Mysuru,2023,Zaid,Barley,1890.82,19.7,81.5,Sandy,Sprinkler,352.74,9.44,3534.62,3.19,18007.1,179261.0
6869,Karnataka,Mysuru,2023,Rabi,Sugarcane,874.89,27.2,38.9,Sandy,Tube Well,92.34,45.08,2089.35,1.22,12319.77,45587.0
6870,Karnataka,Mysuru,2023,Zaid,Sugarcane,1268.62,25.8,44.7,Black,Drip,161.36,25.21,669.42,3.88,15400.45,46239.0
6871,Karnataka,Mysuru,2023,Zaid,Maize,1158.61,37.8,53.3,Red,Tube Well,290.82,34.75,693.78,5.83,50148.16,34522.0
6872,Karnataka,Mysuru,2023,Kharif,Cotton,1477.83,32.6,50.5,Black,Canal,226.93,35.08,2801.17,4.79,25685.72,135524.0
6873,Karnataka,Mysuru,2023,Zaid,Wheat,901.43,32.3,74.1,Red,Sprinkler,99.56,32.97,3739.09,3.46,55160.18,146180.0
6874,Karnataka,Mysuru,2023,Rabi,Barley,1514.9,34.4,49.1,Red,Tube Well,360.23,6.61,2310.9,5.7,17143.93,165888.0
6875,Karnataka,Mysuru,2023,Rabi,Rice,1527.46,24.6,44.1,Sandy,Drip,199.37,7.06,2589.23,6.86,30552.02,270555.0
6876,Karnataka,Mysuru,2023,Zaid,Pulses,950.94,22.5,83.5,Alluvial,Sprinkler,411.13,52.98,456.34,6.18,13864.16,36030.0
6877,Karnataka,Hubli,2023,Rabi,Cotton,765.86,30.1,47.4,Alluvial,Rain-fed,391.21,50.61,2260.08,5.2,57947.03,146009.0
6878,Karnataka,Hubli,2023,Kharif,Cotton,1299.86,27.9,79.1,Black,Tube Well,310.84,16.76,1305.59,7.04,53449.27,117638.00000000001
6879,Karnataka,Hubli,2023,Kharif,Maize,2060.29,27.9,76.2,Red,Canal,274.79,45.01,4657.8,5.82,55520.83,396336.0
6880,Karnataka,Hubli,2023,Zaid,Millets,1669.2,19.4,59.1,Alluvial,Rain-fed,242.46,40.89,1240.86,2.27,22228.95,25631.0
6881,Karnataka,Hubli,2023,Rabi,Maize,428.82,33.6,42.2,Red,Tube Well,243.13,57.33,3467.47,6.47,61688.53,271102.0
6882,Karnataka,Hubli,2023,Kharif,Maize,1442.02,21.0,75.1,Alluvial,Sprinkler,347.89,11.96,1186.77,4.33,25675.94,58094.00000000001
6883,Karnataka,Hubli,2023,Kharif,Maize,1161.42,34.2,61.6,Laterite,Canal,287.67,51.29,2619.45,1.97,52275.35,52536.0
6884,Karnataka,Hubli,2023,Zaid,Rice,1679.84,20.6,85.7,Alluvial,Rain-fed,338.76,46.83,2191.96,2.63,12422.92,54246.0
6885,Karnataka,Hubli,2023,Kharif,Millets,1685.73,32.0,50.2,Alluvial,Sprinkler,274.63,24.64,1838.81,8.49,45526.74,206400.0
6886,Karnataka,Hubli,2023,Rabi,Sugarcane,595.13,30.1,47.4,Sandy,Tube Well,280.82,17.45,1922.03,2.88,24071.68,92269.0
6887,Karnataka,Hubli,2023,Zaid,Maize,1123.73,34.5,36.0,Laterite,Canal,385.6,23.03,3851.92,7.69,64165.96,475985.99999999994
6888,Karnataka,Hubli,2023,Zaid,Rice,485.83,26.1,46.3,Sandy,Drip,299.15,5.06,1626.37,6.79,17524.66,153112.0
6889,Karnataka,Hubli,2023,Kharif,Barley,1650.74,18.8,45.7,Laterite,Drip,95.16,25.23,3508.72,4.06,62709.12,239994.99999999997
6890,Karnataka,Hubli,2023,Kharif,Rice,875.47,18.7,49.8,Alluvial,Tube Well,286.96,33.49,2771.63,3.02,63986.49,91437.0
6891,Karnataka,Hubli,2023,Kharif,Rice,1583.18,24.4,43.3,Laterite,Tube Well,99.26,34.58,4149.53,3.34,54370.93,161544.0
6892,Karnataka,Hubli,2023,Kharif,Barley,1042.24,31.5,79.5,Red,Rain-fed,375.1,57.16,1861.45,6.72,55455.46,219581.0
6893,Karnataka,Hubli,2023,Zaid,Millets,1043.12,24.5,56.4,Laterite,Rain-fed,170.07,36.84,3012.3,8.11,45021.02,356323.0
6894,Karnataka,Hubli,2023,Kharif,Maize,1334.04,31.5,78.4,Black,Rain-fed,256.75,29.49,897.19,4.32,26239.28,52054.99999999999
6895,Karnataka,Belagavi,2023,Kharif,Sugarcane,545.06,35.5,42.2,Alluvial,Sprinkler,269.6,44.75,2628.63,4.98,48538.44,231681.0
6896,Karnataka,Belagavi,2023,Zaid,Barley,707.67,21.7,79.0,Red,Drip,383.72,38.49,3037.08,1.29,51517.22,66340.0
6897,Karnataka,Belagavi,2023,Rabi,Pulses,2005.02,35.0,53.4,Alluvial,Sprinkler,313.14,36.86,4830.1,3.91,24104.78,189384.0
6898,Karnataka,Belagavi,2023,Kharif,Barley,698.51,36.3,63.1,Sandy,Sprinkler,344.73,45.63,3168.97,3.68,45387.78,178539.0
6899,Karnataka,Belagavi,2023,Kharif,Cotton,1776.28,29.5,59.8,Laterite,Tube Well,380.73,18.12,1536.83,8.42,32435.18,147626.0
6900,Karnataka,Belagavi,2023,Zaid,Barley,2096.8,20.5,73.0,Sandy,Tube Well,90.72,31.32,3823.07,2.09,29455.78,135607.0
6901,Karnataka,Belagavi,2023,Kharif,Pulses,1724.63,18.0,50.0,Sandy,Rain-fed,422.62,55.6,380.44,7.72,64244.16,36619.0
6902,Karnataka,Belagavi,2023,Rabi,Wheat,2181.34,18.2,59.0,Alluvial,Drip,341.89,26.56,4341.5,6.07,46948.93,219594.99999999997
6903,Karnataka,Belagavi,2023,Zaid,Wheat,2082.57,31.4,38.5,Alluvial,Sprinkler,226.93,13.41,2738.51,3.63,33074.47,167425.0
6904,Karnataka,Belagavi,2023,Kharif,Wheat,1030.29,34.3,48.0,Red,Canal,56.07,41.98,1418.76,3.62,62220.6,87649.0
6905,Karnataka,Belagavi,2023,Zaid,Sugarcane,446.47,37.8,73.6,Red,Sprinkler,67.36,32.53,3454.16,5.89,51544.19,200463.0
6906,Karnataka,Belagavi,2023,Rabi,Sugarcane,1766.3,36.7,77.6,Black,Tube Well,354.08,18.01,2983.0,5.82,14652.1,245079.0
6907,Karnataka,Belagavi,2023,Zaid,Pulses,925.92,27.8,48.8,Sandy,Canal,348.69,9.5,512.83,1.44,26156.77,7303.0
6908,Karnataka,Belagavi,2023,Rabi,Rice,1160.67,34.3,70.1,Black,Canal,191.94,32.36,610.81,4.08,62314.78,44836.0
6909,Karnataka,Belagavi,2023,Zaid,Wheat,1518.8,37.0,81.3,Alluvial,Sprinkler,304.03,40.35,294.33,5.92,26157.25,31037.0
6910,Karnataka,Belagavi,2023,Rabi,Pulses,1711.23,32.2,49.2,Red,Sprinkler,96.23,29.82,1536.03,5.68,13057.29,152504.0
6911,Karnataka,Belagavi,2023,Kharif,Maize,965.11,35.0,74.7,Black,Tube Well,176.73,33.59,4268.59,8.37,16956.45,401935.0
6912,Karnataka,Belagavi,2023,Rabi,Cotton,412.67,29.2,74.6,Sandy,Canal,272.34,58.82,1820.12,5.75,54035.37,149475.0
6913,Karnataka,Mangalore,2023,Zaid,Barley,1625.07,26.5,50.2,Laterite,Drip,62.05,29.73,2630.73,3.49,19880.53,150826.0
6914,Karnataka,Mangalore,2023,Zaid,Barley,694.36,34.8,65.2,Sandy,Canal,253.95,29.67,4520.86,3.08,28838.13,184857.0
6915,Karnataka,Mangalore,2023,Rabi,Rice,1154.86,20.1,48.2,Black,Canal,160.17,46.29,1528.24,2.55,15906.73,54640.0
6916,Karnataka,Mangalore,2023,Kharif,Pulses,1973.09,18.0,66.4,Black,Rain-fed,68.43,57.85,628.44,6.63,20150.05,34978.0
6917,Karnataka,Mangalore,2023,Zaid,Maize,1055.53,30.2,73.1,Sandy,Sprinkler,83.06,58.21,4167.75,2.88,39023.03,145760.0
6918,Karnataka,Mangalore,2023,Rabi,Rice,1931.6,29.2,74.8,Sandy,Drip,291.72,17.73,2767.38,3.07,14263.9,72635.0
6919,Karnataka,Mangalore,2023,Kharif,Barley,1940.78,30.8,46.4,Alluvial,Canal,79.86,16.92,3998.64,8.31,53569.34,567428.0
6920,Karnataka,Mangalore,2023,Kharif,Maize,630.75,24.9,73.0,Alluvial,Canal,216.49,16.62,3526.77,3.1,23182.91,191700.0
6921,Karnataka,Mangalore,2023,Kharif,Pulses,1064.54,31.9,88.5,Alluvial,Rain-fed,396.95,8.9,2707.37,2.09,59724.08,94819.0
6922,Karnataka,Mangalore,2023,Zaid,Maize,1806.13,18.4,48.9,Alluvial,Tube Well,342.16,34.42,1441.31,6.81,49525.4,99162.0
6923,Karnataka,Mangalore,2023,Zaid,Pulses,1046.34,23.5,75.7,Laterite,Rain-fed,64.37,46.96,3918.02,8.15,31184.31,455868.0
6924,Karnataka,Mangalore,2023,Kharif,Cotton,969.42,26.0,56.5,Sandy,Canal,59.71,14.05,3560.47,1.86,47436.29,110958.99999999999
6925,Karnataka,Mangalore,2023,Rabi,Barley,673.89,29.2,51.4,Sandy,Canal,265.22,25.42,4758.04,6.72,23661.28,276852.0
6926,Karnataka,Mangalore,2023,Zaid,Rice,491.2,21.2,57.1,Black,Canal,143.51,40.22,1118.78,5.71,33641.33,56392.99999999999
6927,Karnataka,Mangalore,2023,Zaid,Wheat,637.28,26.9,35.5,Sandy,Canal,389.14,29.51,4261.75,6.56,49811.28,233653.00000000003
6928,Karnataka,Mangalore,2023,Zaid,Millets,875.7,19.4,40.0,Sandy,Rain-fed,66.63,30.67,3627.81,7.71,64673.11,424508.0
6929,Karnataka,Mangalore,2023,Kharif,Barley,1130.08,21.1,63.2,Red,Canal,284.93,37.67,2605.85,2.58,39028.36,105496.0
6930,Karnataka,Mangalore,2023,Kharif,Millets,1179.5,24.9,48.5,Sandy,Sprinkler,56.27,38.0,3057.06,1.36,47741.46,39686.0
6931,Tamil Nadu,Chennai,2023,Kharif,Rice,507.76,29.7,87.4,Red,Sprinkler,354.39,48.23,1385.86,3.13,62444.72,48464.0
6932,Tamil Nadu,Chennai,2023,Rabi,Maize,1167.63,20.7,50.4,Laterite,Sprinkler,73.2,7.36,4386.9,2.13,50884.75,88283.0
6933,Tamil Nadu,Chennai,2023,Rabi,Rice,425.71,25.4,50.7,Sandy,Canal,421.41,51.34,1901.31,3.35,44899.92,95847.0
6934,Tamil Nadu,Chennai,2023,Kharif,Pulses,2172.38,36.0,41.3,Red,Tube Well,447.73,33.86,2621.54,8.07,17192.33,183695.0
6935,Tamil Nadu,Chennai,2023,Zaid,Wheat,1983.88,34.9,77.5,Black,Tube Well,375.55,18.82,2667.49,6.11,47931.75,174799.0
6936,Tamil Nadu,Chennai,2023,Kharif,Sugarcane,2182.23,27.5,57.4,Alluvial,Sprinkler,340.27,9.84,2431.06,1.28,28151.86,27080.0
6937,Tamil Nadu,Chennai,2023,Zaid,Cotton,1609.31,29.9,66.5,Laterite,Rain-fed,52.83,23.16,2417.14,7.79,60482.19,330193.0
6938,Tamil Nadu,Chennai,2023,Kharif,Wheat,1296.64,25.8,64.5,Red,Canal,356.33,7.88,1011.23,1.92,16886.4,29433.0
6939,Tamil Nadu,Chennai,2023,Zaid,Rice,1176.01,23.0,83.7,Red,Rain-fed,141.91,16.48,3876.04,2.62,16026.06,179952.0
6940,Tamil Nadu,Chennai,2023,Zaid,Sugarcane,1068.98,36.1,51.9,Red,Sprinkler,157.47,23.7,691.68,2.21,52509.78,19834.0
6941,Tamil Nadu,Chennai,2023,Rabi,Rice,1839.79,31.6,51.1,Alluvial,Rain-fed,354.69,47.95,4299.12,5.87,44323.3,434938.0
6942,Tamil Nadu,Chennai,2023,Rabi,Barley,1658.57,24.1,36.0,Alluvial,Sprinkler,375.14,11.33,3713.77,7.78,43253.71,288817.0
6943,Tamil Nadu,Chennai,2023,Rabi,Cotton,1238.61,35.8,44.1,Alluvial,Rain-fed,208.32,11.05,1998.96,2.92,29921.29,73654.0
6944,Tamil Nadu,Chennai,2023,Kharif,Millets,918.82,35.3,47.2,Laterite,Sprinkler,180.95,10.94,1200.58,3.08,43736.44,52785.0
6945,Tamil Nadu,Chennai,2023,Kharif,Cotton,1749.46,35.7,66.1,Alluvial,Rain-fed,391.49,28.65,3273.48,3.45,24557.21,164373.0
6946,Tamil Nadu,Chennai,2023,Kharif,Maize,1209.81,20.0,37.8,Sandy,Sprinkler,402.03,45.86,3122.31,7.55,54120.76,396041.0
6947,Tamil Nadu,Chennai,2023,Rabi,Wheat,1102.63,38.0,36.8,Sandy,Tube Well,214.69,50.77,2225.44,2.71,25656.31,92235.0
6948,Tamil Nadu,Chennai,2023,Kharif,Millets,2071.79,27.1,80.1,Alluvial,Drip,87.6,52.59,2261.42,1.53,37878.29,50513.0
6949,Tamil Nadu,Coimbatore,2023,Zaid,Wheat,439.29,24.0,38.8,Red,Drip,391.72,49.84,4706.78,1.31,38830.09,59255.99999999999
6950,Tamil Nadu,Coimbatore,2023,Zaid,Sugarcane,962.44,26.0,85.3,Black,Tube Well,395.75,45.41,2292.49,2.5,18533.42,69140.0
6951,Tamil Nadu,Coimbatore,2023,Zaid,Pulses,1902.54,32.5,58.4,Laterite,Sprinkler,329.22,36.53,2444.04,3.23,47515.49,141022.0
6952,Tamil Nadu,Coimbatore,2023,Zaid,Pulses,1208.62,33.9,88.5,Black,Drip,184.8,33.51,4852.01,5.87,28925.28,496443.99999999994
6953,Tamil Nadu,Coimbatore,2023,Rabi,Barley,1237.64,18.8,66.2,Black,Sprinkler,112.01,52.16,4412.6,3.85,40551.77,234780.00000000003
6954,Tamil Nadu,Coimbatore,2023,Zaid,Millets,671.13,26.2,82.1,Sandy,Rain-fed,398.19,49.4,3542.98,3.41,40593.59,142295.0
6955,Tamil Nadu,Coimbatore,2023,Kharif,Wheat,1053.84,22.2,44.9,Laterite,Canal,198.94,16.89,1273.35,1.74,23367.56,35634.0
6956,Tamil Nadu,Coimbatore,2023,Rabi,Millets,1598.83,30.9,60.4,Sandy,Canal,186.83,7.63,459.85,5.93,14652.69,32266.000000000004
6957,Tamil Nadu,Coimbatore,2023,Rabi,Wheat,1759.45,21.7,63.2,Alluvial,Rain-fed,301.55,32.11,1035.31,2.87,62064.9,44810.0
6958,Tamil Nadu,Coimbatore,2023,Zaid,Millets,1492.67,32.8,39.9,Black,Drip,218.79,11.1,1212.21,3.91,40600.69,47303.0
6959,Tamil Nadu,Coimbatore,2023,Kharif,Pulses,1286.36,32.9,85.1,Black,Tube Well,409.14,25.35,2743.36,3.77,46220.94,174166.0
6960,Tamil Nadu,Coimbatore,2023,Rabi,Millets,727.91,23.2,47.9,Laterite,Sprinkler,137.1,58.43,1122.5,2.84,45589.9,28747.000000000004
6961,Tamil Nadu,Coimbatore,2023,Rabi,Millets,1342.8,27.3,41.2,Black,Drip,146.25,24.26,239.93,6.15,47931.87,26514.0
6962,Tamil Nadu,Coimbatore,2023,Rabi,Barley,1107.81,36.4,63.4,Laterite,Drip,305.67,8.96,3596.04,2.45,60743.25,123731.0
6963,Tamil Nadu,Coimbatore,2023,Rabi,Rice,1164.79,24.3,58.6,Alluvial,Sprinkler,270.73,23.71,2732.3,3.08,27826.95,94980.0
6964,Tamil Nadu,Coimbatore,2023,Zaid,Wheat,1315.84,26.6,37.1,Red,Tube Well,318.67,13.33,3305.03,3.58,59522.78,111883.99999999999
6965,Tamil Nadu,Coimbatore,2023,Zaid,Rice,985.31,25.9,51.5,Sandy,Tube Well,279.86,45.68,1830.1,1.22,31357.19,37197.0
6966,Tamil Nadu,Coimbatore,2023,Zaid,Millets,841.46,35.5,77.7,Sandy,Drip,303.51,14.21,1732.8,7.86,54270.49,214069.0
6967,Tamil Nadu,Madurai,2023,Kharif,Sugarcane,1882.51,34.8,68.7,Alluvial,Rain-fed,299.31,18.54,4460.46,6.58,21450.43,506089.00000000006
6968,Tamil Nadu,Madurai,2023,Rabi,Rice,1164.32,26.2,54.5,Red,Sprinkler,376.95,56.11,4058.79,1.69,26593.33,78173.0
6969,Tamil Nadu,Madurai,2023,Kharif,Rice,1155.02,23.8,62.9,Red,Drip,380.73,50.73,4652.43,3.16,59013.59,220844.0
6970,Tamil Nadu,Madurai,2023,Rabi,Pulses,1182.89,22.8,39.1,Alluvial,Drip,410.46,28.63,1827.39,7.66,54570.01,228279.0
6971,Tamil Nadu,Madurai,2023,Zaid,Wheat,1614.52,30.1,78.8,Red,Tube Well,128.67,23.69,3789.66,2.75,63668.98,151092.0
6972,Tamil Nadu,Madurai,2023,Kharif,Millets,913.94,18.3,50.1,Red,Tube Well,85.31,22.52,4938.4,7.13,23756.66,397899.0
6973,Tamil Nadu,Madurai,2023,Zaid,Cotton,1792.47,18.3,80.4,Red,Drip,235.6,32.62,4271.52,2.59,21808.58,136557.0
6974,Tamil Nadu,Madurai,2023,Kharif,Wheat,1276.05,33.8,75.8,Black,Canal,119.88,46.42,4417.23,3.65,19746.31,179649.0
6975,Tamil Nadu,Madurai,2023,Zaid,Cotton,1404.37,29.6,59.4,Sandy,Drip,184.89,57.04,1894.13,4.23,25811.32,73532.0
6976,Tamil Nadu,Madurai,2023,Zaid,Millets,1004.08,36.0,73.8,Black,Canal,294.08,54.77,3714.41,7.86,52982.42,440509.0
6977,Tamil Nadu,Madurai,2023,Rabi,Maize,1358.3,30.8,45.7,Laterite,Drip,103.44,32.93,1947.41,6.06,53134.88,139385.0
6978,Tamil Nadu,Madurai,2023,Rabi,Rice,1065.75,34.1,75.0,Alluvial,Sprinkler,99.91,10.48,1443.9,4.59,55025.54,116615.00000000001
6979,Tamil Nadu,Madurai,2023,Rabi,Wheat,1238.5,32.2,41.6,Sandy,Tube Well,426.71,12.8,4298.15,2.75,13723.62,154565.0
6980,Tamil Nadu,Madurai,2023,Zaid,Wheat,1181.7,36.8,64.0,Sandy,Drip,174.07,46.32,1381.77,2.1,24618.65,42348.0
6981,Tamil Nadu,Madurai,2023,Rabi,Millets,1635.77,18.4,55.9,Alluvial,Tube Well,273.64,13.27,3039.14,5.63,20056.24,303566.0
6982,Tamil Nadu,Madurai,2023,Rabi,Barley,724.06,28.6,49.9,Alluvial,Tube Well,279.79,42.49,4930.69,1.97,30399.1,143717.0
6983,Tamil Nadu,Madurai,2023,Zaid,Millets,885.27,23.7,42.8,Black,Drip,295.24,49.21,4411.98,1.33,60648.66,99464.0
6984,Tamil Nadu,Madurai,2023,Rabi,Sugarcane,950.39,36.6,58.3,Laterite,Rain-fed,156.01,9.75,3901.24,7.74,17369.55,410014.00000000006
6985,Tamil Nadu,Salem,2023,Rabi,Rice,1556.26,35.2,49.0,Laterite,Sprinkler,256.15,45.98,138.49,4.6,24945.7,8668.0
6986,Tamil Nadu,Salem,2023,Zaid,Cotton,1049.86,25.6,58.7,Sandy,Sprinkler,395.42,55.81,4258.36,3.2,64633.23,217110.0
6987,Tamil Nadu,Salem,2023,Zaid,Sugarcane,1710.72,31.9,70.8,Red,Sprinkler,391.14,18.81,2868.03,5.19,55565.93,196832.0
6988,Tamil Nadu,Salem,2023,Rabi,Rice,1920.27,20.8,76.2,Alluvial,Canal,254.25,39.38,3410.59,4.52,61959.17,194543.0
6989,Tamil Nadu,Salem,2023,Rabi,Barley,1699.32,31.1,63.8,Black,Canal,166.12,37.01,276.22,2.72,51037.42,11137.0
6990,Tamil Nadu,Salem,2023,Zaid,Maize,1832.99,31.4,53.3,Laterite,Tube Well,308.33,10.68,3371.81,4.62,34521.12,207336.0
6991,Tamil Nadu,Salem,2023,Kharif,Rice,2069.21,22.8,36.0,Black,Sprinkler,271.28,24.82,3367.0,5.0,25659.91,181170.0
6992,Tamil Nadu,Salem,2023,Kharif,Maize,1267.44,19.7,51.1,Black,Rain-fed,84.99,12.21,2625.1,4.61,33490.69,204793.0
6993,Tamil Nadu,Salem,2023,Zaid,Cotton,1702.05,21.0,88.1,Red,Canal,261.05,21.23,673.71,7.67,31731.62,69091.0
6994,Tamil Nadu,Salem,2023,Rabi,Wheat,2024.22,30.4,63.5,Red,Canal,87.01,28.74,1930.0,3.52,52801.99,93209.0
6995,Tamil Nadu,Salem,2023,Rabi,Wheat,1215.72,35.2,59.6,Red,Rain-fed,109.91,34.06,2597.62,2.53,35698.18,78169.0
6996,Tamil Nadu,Salem,2023,Kharif,Wheat,1175.32,35.4,78.8,Laterite,Tube Well,385.62,45.86,2612.31,2.39,27415.85,80456.0
6997,Tamil Nadu,Salem,2023,Rabi,Maize,1770.31,26.6,41.0,Sandy,Canal,394.93,34.39,145.39,2.92,57173.19,3890.9999999999995
6998,Tamil Nadu,Salem,2023,Rabi,Millets,423.28,30.6,42.9,Red,Sprinkler,348.74,35.33,499.11,5.36,26961.5,23351.0
6999,Tamil Nadu,Salem,2023,Rabi,Barley,850.24,34.9,82.8,Sandy,Tube Well,311.48,36.83,4289.56,8.14,14187.09,424612.0
7000,Tamil Nadu,Salem,2023,Rabi,Pulses,867.24,30.4,38.0,Black,Rain-fed,58.44,41.75,2583.11,4.77,31498.22,207640.0
7001,Tamil Nadu,Salem,2023,Zaid,Cotton,651.49,33.6,88.5,Alluvial,Sprinkler,273.38,57.46,2851.54,4.82,23981.89,190724.0
7002,Tamil Nadu,Salem,2023,Kharif,Wheat,1232.79,27.0,42.0,Laterite,Sprinkler,59.99,45.06,2623.36,7.21,18078.99,305820.0
7003,Tamil Nadu,Tiruchirappalli,2023,Rabi,Wheat,1495.34,19.7,66.2,Laterite,Tube Well,93.6,21.4,2814.54,4.58,56224.37,129430.0
7004,Tamil Nadu,Tiruchirappalli,2023,Kharif,Rice,1524.58,23.9,78.9,Sandy,Sprinkler,185.77,23.56,2792.91,1.78,51523.03,60258.00000000001
7005,Tamil Nadu,Tiruchirappalli,2023,Rabi,Cotton,1993.99,18.5,64.9,Red,Tube Well,445.77,16.45,1878.09,5.36,31990.84,100210.0
7006,Tamil Nadu,Tiruchirappalli,2023,Rabi,Millets,1751.49,33.9,54.6,Alluvial,Rain-fed,137.58,34.71,2260.75,5.53,51066.19,141635.0
7007,Tamil Nadu,Tiruchirappalli,2023,Zaid,Millets,1448.39,36.3,56.2,Sandy,Canal,424.94,5.28,822.68,5.16,31482.78,39937.0
7008,Tamil Nadu,Tiruchirappalli,2023,Zaid,Wheat,628.53,33.6,49.0,Sandy,Rain-fed,207.66,20.92,817.37,7.24,62361.4,47800.0
7009,Tamil Nadu,Tiruchirappalli,2023,Rabi,Pulses,1729.77,20.3,54.9,Alluvial,Sprinkler,283.15,49.35,4824.82,7.04,49153.31,434150.0
7010,Tamil Nadu,Tiruchirappalli,2023,Rabi,Pulses,1099.88,33.7,77.4,Red,Tube Well,255.76,44.79,953.6,1.98,20893.03,26158.999999999996
7011,Tamil Nadu,Tiruchirappalli,2023,Kharif,Maize,1770.73,35.7,87.8,Red,Sprinkler,152.52,42.42,2591.59,4.43,55784.59,121805.0
7012,Tamil Nadu,Tiruchirappalli,2023,Rabi,Pulses,1868.17,35.4,88.8,Laterite,Rain-fed,319.18,38.26,4122.49,6.38,50406.2,409725.0
7013,Tamil Nadu,Tiruchirappalli,2023,Rabi,Cotton,1569.53,24.9,38.0,Black,Rain-fed,383.57,38.97,1714.15,8.3,29174.53,134380.0
7014,Tamil Nadu,Tiruchirappalli,2023,Zaid,Maize,1829.73,37.7,60.9,Sandy,Tube Well,87.11,38.16,1518.47,7.79,20777.15,169539.0
7015,Tamil Nadu,Tiruchirappalli,2023,Kharif,Barley,2191.98,24.6,63.4,Alluvial,Drip,203.48,10.59,4499.9,5.07,28587.15,202677.0
7016,Tamil Nadu,Tiruchirappalli,2023,Kharif,Wheat,822.5,22.1,76.3,Red,Tube Well,338.24,31.25,228.44,5.65,33970.04,12346.0
7017,Tamil Nadu,Tiruchirappalli,2023,Rabi,Pulses,1542.28,20.3,66.3,Laterite,Tube Well,446.85,50.71,4685.84,1.66,34396.59,124319.0
7018,Tamil Nadu,Tiruchirappalli,2023,Zaid,Barley,821.42,34.6,36.9,Black,Drip,437.8,26.43,3862.76,4.36,44600.63,157238.0
7019,Tamil Nadu,Tiruchirappalli,2023,Zaid,Maize,1571.1,24.9,64.6,Laterite,Sprinkler,197.48,11.88,1231.97,5.26,18560.69,97889.0
