student_id,age,gender,city,state,university,course,branch,year_of_study,attendance_percentage,cgpa,study_hours_per_day,revision_frequency,online_courses,group_study,sleep_hours,screen_time_hours,physical_activity,part_time_job,exam_stress_level,motivation_level,parental_support,performance_category
4237,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,2,94.5,10.0,4.4,Weekly,No,No,5.4,4.2,Medium,Yes,4,9,Low,Excellent
4238,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,1,71.5,9.6,3.6,Daily,No,Yes,7.1,4.1,Medium,No,5,3,Low,Excellent
4239,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,1,60.3,8.5,4.2,Rare,No,Yes,5.8,5.0,Medium,No,6,7,Medium,Excellent
4240,22,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,1,78.0,9.1,5.3,Daily,No,Yes,7.3,10.3,Medium,No,8,6,Low,Excellent
4241,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,75.3,8.2,1.5,Daily,No,No,6.2,10.1,Low,No,3,5,Low,Good
4242,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,4,81.8,8.1,2.8,Daily,No,Yes,7.4,8.3,Low,Yes,8,5,Low,Good
4243,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,1,70.8,8.8,1.7,Daily,Yes,Yes,7.0,4.3,Medium,No,2,5,Medium,Excellent
4244,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Mathematics,4,72.4,9.9,5.0,Weekly,No,No,6.5,3.6,Medium,No,8,6,Medium,Excellent
4245,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Chemistry,4,73.6,8.0,5.0,Rare,No,No,8.0,6.3,High,No,10,5,High,Good
4246,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,2,75.3,9.4,5.8,Rare,No,No,6.8,9.1,Low,No,6,8,Low,Excellent
4247,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,2,85.5,6.1,2.6,Rare,Yes,No,6.4,6.7,Medium,No,9,3,Low,Average
4248,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,88.3,10.0,3.6,Daily,No,No,5.8,6.2,Medium,No,2,7,Low,Excellent
4249,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,3,82.3,7.9,3.8,Daily,No,Yes,6.5,8.1,Medium,No,7,2,Low,Good
4250,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Chemistry,2,65.3,9.3,4.3,Rare,No,Yes,6.6,5.7,High,Yes,4,7,Low,Excellent
4251,23,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,2,76.2,8.1,1.3,Weekly,Yes,No,6.5,7.7,High,No,4,3,High,Good
4252,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,4,67.2,9.1,3.8,Daily,Yes,No,6.9,7.6,Medium,No,5,7,Medium,Excellent
4253,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,3,72.6,6.4,1.1,Weekly,No,Yes,8.8,6.3,Low,Yes,4,5,Low,Average
4254,22,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,1,91.4,10.0,3.7,Rare,No,No,7.3,3.5,High,No,3,3,High,Excellent
4255,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,2,74.2,9.2,4.0,Weekly,No,Yes,8.0,2.8,Medium,Yes,9,8,Low,Excellent
4256,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,4,87.7,8.7,3.9,Rare,No,Yes,8.4,5.1,High,Yes,6,9,Medium,Excellent
4257,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,4,85.2,8.4,0.9,Daily,No,No,7.3,4.4,Medium,No,6,6,Medium,Good
4258,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,4,73.8,8.1,3.9,Rare,Yes,No,8.3,4.2,Medium,Yes,6,5,Medium,Good
4259,23,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,2,82.6,10.0,4.0,Weekly,Yes,Yes,7.5,6.9,Medium,Yes,2,10,High,Excellent
4260,22,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,4,84.2,8.2,3.8,Rare,No,Yes,6.7,11.2,High,No,7,6,Medium,Good
4261,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,2,78.5,8.4,2.1,Weekly,No,No,7.7,4.7,Medium,Yes,8,8,Medium,Good
4262,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Mathematics,3,84.3,7.1,1.3,Weekly,Yes,Yes,8.7,5.5,Medium,No,7,7,Medium,Average
4263,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,1,86.4,9.3,3.6,Weekly,Yes,No,7.7,6.2,Medium,No,8,6,Medium,Excellent
4264,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,1,76.7,8.4,2.6,Weekly,Yes,No,7.4,5.4,Medium,No,5,5,Low,Good
4265,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,2,57.8,8.9,0.5,Daily,Yes,No,7.1,1.0,Medium,No,5,5,High,Excellent
4266,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,4,93.7,8.6,4.8,Rare,No,Yes,5.5,5.4,Medium,No,9,5,Low,Excellent
4267,22,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,3,72.6,10.0,5.2,Weekly,No,No,6.1,1.0,Medium,No,8,7,Low,Excellent
4268,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,3,67.9,10.0,5.2,Daily,Yes,No,7.2,5.8,Medium,Yes,6,9,Medium,Excellent
4269,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,3,64.0,9.7,4.4,Weekly,No,Yes,6.1,3.6,High,No,8,8,Low,Excellent
4270,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Chemistry,3,95.9,10.0,5.0,Daily,No,No,6.7,5.0,Low,No,6,5,Low,Excellent
4271,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,3,67.3,8.5,5.9,Rare,No,No,6.4,7.6,High,No,7,6,Low,Excellent
4272,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,4,66.3,8.5,3.5,Daily,Yes,No,7.8,9.4,Low,No,3,5,Medium,Excellent
4273,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,62.8,9.4,2.1,Daily,No,No,5.3,3.1,Medium,Yes,4,9,Medium,Excellent
4274,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,1,91.5,8.9,4.1,Rare,No,No,7.5,5.1,High,No,4,3,Medium,Excellent
4275,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,4,81.4,9.2,3.4,Daily,Yes,Yes,6.6,4.2,Medium,Yes,6,5,Medium,Excellent
4276,17,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Chemistry,3,81.4,8.8,4.6,Weekly,Yes,No,7.6,5.6,Low,No,7,3,High,Excellent
4277,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,4,88.4,8.8,0.5,Weekly,No,Yes,5.9,9.5,Medium,No,1,8,Medium,Excellent
4278,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,1,92.1,10.0,3.9,Daily,Yes,Yes,8.4,5.0,Low,No,5,8,High,Excellent
4279,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,2,89.8,9.9,4.8,Weekly,Yes,No,5.4,5.3,Low,No,6,6,High,Excellent
4280,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,2,72.7,10.0,3.2,Daily,No,No,5.8,5.0,High,No,2,6,Medium,Excellent
4281,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,95.9,9.9,3.1,Weekly,Yes,No,7.3,4.7,Medium,Yes,5,7,High,Excellent
4282,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,1,86.1,10.0,2.7,Daily,Yes,Yes,5.7,2.9,Low,No,8,8,Medium,Excellent
4283,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,3,64.7,9.2,3.1,Daily,Yes,Yes,6.9,3.7,Low,No,3,3,Low,Excellent
4284,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,4,81.1,8.8,2.9,Weekly,Yes,Yes,7.6,6.7,Medium,No,5,6,Medium,Excellent
4285,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,1,87.8,9.6,2.9,Daily,Yes,Yes,6.9,3.2,High,No,6,5,Medium,Excellent
4286,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,1,76.8,7.3,0.5,Rare,No,Yes,7.7,5.9,Medium,No,5,3,Medium,Average
4287,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,91.1,9.5,4.2,Weekly,Yes,Yes,8.5,6.3,Low,No,8,7,High,Excellent
4288,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,2,69.7,10.0,6.6,Daily,No,No,6.9,6.1,Medium,No,6,4,Low,Excellent
4289,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,1,65.5,7.0,3.3,Rare,Yes,No,5.7,9.1,High,Yes,5,1,High,Average
4290,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,73.8,8.2,1.5,Weekly,No,Yes,6.9,5.0,Medium,No,4,4,Medium,Good
4291,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Chemistry,3,82.6,7.2,0.9,Weekly,No,Yes,7.6,7.5,High,No,8,4,Medium,Average
4292,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,72.7,10.0,4.3,Daily,Yes,Yes,7.0,4.3,Medium,No,4,8,High,Excellent
4293,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,81.4,10.0,3.5,Weekly,No,No,5.7,5.0,Medium,No,4,5,High,Excellent
4294,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,1,69.2,10.0,6.5,Daily,No,No,7.9,7.4,Low,No,4,8,Medium,Excellent
4295,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,3,60.8,7.8,3.5,Weekly,Yes,No,8.7,6.4,Medium,Yes,5,6,Medium,Good
4296,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,2,77.6,10.0,5.7,Weekly,Yes,No,8.3,4.5,Low,No,8,8,Medium,Excellent
4297,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,4,68.7,9.3,2.9,Weekly,No,No,7.8,3.6,Medium,No,3,7,Medium,Excellent
4298,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,2,70.5,9.9,3.9,Weekly,No,No,7.3,5.0,High,No,5,5,High,Excellent
4299,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,75.8,8.9,4.6,Weekly,Yes,No,5.9,5.0,Low,No,7,2,Medium,Excellent
4300,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,62.6,8.1,0.5,Weekly,Yes,No,7.0,3.8,High,No,7,7,Medium,Good
4301,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,1,94.0,10.0,4.6,Weekly,No,Yes,7.6,8.4,Medium,Yes,3,9,Medium,Excellent
4302,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,4,76.4,8.7,0.7,Daily,Yes,No,8.0,2.4,High,No,4,5,Medium,Excellent
4303,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,80.4,8.1,3.0,Rare,Yes,Yes,6.7,4.2,Medium,No,6,5,High,Good
4304,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,4,65.6,8.1,4.8,Rare,No,No,6.6,11.0,High,No,7,6,Medium,Good
4305,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,87.6,9.0,2.3,Rare,Yes,Yes,7.1,4.5,Low,No,4,6,Medium,Excellent
4306,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,1,78.0,6.8,1.1,Weekly,Yes,No,9.0,6.5,Medium,Yes,6,5,Medium,Average
4307,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,1,80.9,9.2,5.5,Rare,Yes,Yes,9.0,9.0,Low,No,2,5,Low,Excellent
4308,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,3,77.6,9.3,0.5,Daily,No,Yes,7.9,2.2,High,No,2,4,Medium,Excellent
4309,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,3,67.4,10.0,5.2,Daily,No,No,6.9,6.9,High,No,3,6,Medium,Excellent
4310,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,4,77.5,8.9,0.7,Rare,No,Yes,7.4,5.2,Medium,No,5,8,High,Excellent
4311,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,66.8,10.0,5.5,Daily,No,No,5.7,7.3,Low,No,2,8,High,Excellent
4312,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,3,82.5,10.0,4.0,Daily,No,No,7.7,6.7,Low,No,4,6,Low,Excellent
4313,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,1,81.2,10.0,5.2,Weekly,Yes,Yes,6.0,3.2,Medium,No,3,7,High,Excellent
4314,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,1,91.7,10.0,3.4,Weekly,Yes,No,6.2,6.3,Medium,No,5,7,Medium,Excellent
4315,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,2,98.3,9.7,4.2,Weekly,Yes,Yes,6.2,10.6,High,Yes,5,4,Low,Excellent
4316,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,4,70.3,9.2,2.7,Rare,Yes,Yes,7.2,7.9,High,No,1,8,Medium,Excellent
4317,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,3,95.2,10.0,3.8,Daily,Yes,No,7.4,5.9,High,No,7,9,High,Excellent
4318,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,93.5,10.0,4.3,Daily,No,No,6.3,3.7,High,No,10,4,Low,Excellent
4319,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,4,98.5,10.0,3.0,Weekly,Yes,No,5.4,6.0,Medium,Yes,3,10,Low,Excellent
4320,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,4,85.8,7.3,2.5,Rare,No,Yes,6.9,6.2,Low,No,9,4,High,Average
4321,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,2,71.3,7.7,1.3,Rare,No,Yes,4.3,2.3,Low,No,8,6,Medium,Good
4322,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,4,77.0,10.0,5.9,Daily,No,No,8.6,7.9,High,Yes,6,7,High,Excellent
4323,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,74.0,8.5,5.2,Weekly,No,No,5.7,9.0,Medium,No,5,3,High,Excellent
4324,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,4,72.2,10.0,2.6,Daily,No,Yes,6.4,5.4,Low,No,5,8,High,Excellent
4325,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,3,78.1,10.0,4.3,Daily,Yes,Yes,7.0,4.7,High,No,4,6,Medium,Excellent
4326,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Chemistry,2,71.0,9.1,3.1,Weekly,Yes,Yes,6.4,4.7,Medium,Yes,3,6,Medium,Excellent
4327,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,2,69.2,7.8,2.1,Weekly,Yes,No,5.6,4.1,High,Yes,5,3,Medium,Good
4328,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,68.7,8.8,4.1,Weekly,Yes,Yes,6.4,5.1,Low,Yes,8,4,High,Excellent
4329,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,1,66.6,8.3,2.7,Daily,No,No,7.1,8.5,Low,Yes,7,6,Low,Good
4330,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,1,80.5,9.9,4.0,Rare,No,Yes,7.3,2.8,Medium,Yes,3,6,Medium,Excellent
4331,22,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Chemistry,4,71.4,8.1,1.5,Daily,Yes,Yes,7.8,11.2,Medium,No,8,5,Low,Good
4332,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,3,70.1,10.0,6.4,Daily,Yes,Yes,6.1,4.8,High,No,7,6,Medium,Excellent
4333,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,3,89.1,7.5,0.5,Daily,Yes,Yes,7.3,5.4,Medium,No,4,4,Low,Good
4334,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,3,90.9,10.0,4.7,Rare,Yes,Yes,6.8,3.2,High,No,7,9,High,Excellent
4335,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,1,69.4,10.0,6.0,Weekly,Yes,No,5.8,7.0,Medium,No,2,5,Low,Excellent
4336,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,1,83.2,8.7,1.7,Weekly,Yes,Yes,6.2,7.0,High,No,7,6,Medium,Excellent
4337,17,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,73.3,9.9,6.2,Rare,No,No,8.3,7.3,Medium,No,5,8,Medium,Excellent
4338,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,3,88.0,8.2,2.2,Rare,Yes,Yes,7.8,2.8,High,No,9,5,High,Good
4339,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,1,74.6,10.0,3.5,Daily,No,No,8.3,6.1,High,No,1,4,Low,Excellent
4340,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,87.5,10.0,3.0,Weekly,No,No,6.0,5.0,Medium,No,6,5,High,Excellent
4341,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,4,67.5,8.1,4.7,Rare,No,Yes,7.9,6.1,Low,Yes,4,2,Low,Good
4342,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,1,73.6,8.9,3.6,Weekly,Yes,Yes,6.8,9.3,High,No,3,5,Medium,Excellent
4343,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Chemistry,4,78.6,10.0,3.8,Daily,Yes,Yes,6.1,9.0,High,No,5,8,Low,Excellent
4344,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,4,81.4,8.9,3.3,Rare,Yes,Yes,9.0,5.4,Medium,No,6,6,High,Excellent
4345,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Mathematics,1,78.9,10.0,4.2,Daily,No,No,7.2,4.8,Low,Yes,5,7,Medium,Excellent
4346,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,2,96.6,10.0,2.7,Daily,Yes,Yes,7.1,5.6,Low,Yes,3,7,Low,Excellent
4347,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,74.3,9.6,2.8,Daily,Yes,No,5.5,5.9,Medium,No,3,6,Low,Excellent
4348,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,3,82.4,10.0,5.8,Daily,No,No,6.2,4.5,Low,Yes,7,6,Medium,Excellent
4349,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,2,97.2,10.0,3.4,Daily,No,No,5.5,6.7,Medium,No,5,7,Medium,Excellent
4350,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,2,67.9,8.1,3.3,Weekly,Yes,No,4.6,6.2,High,Yes,5,8,Medium,Good
4351,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,1,93.8,10.0,4.5,Daily,No,Yes,8.0,6.7,Medium,No,2,6,High,Excellent
4352,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,2,76.7,7.6,0.5,Daily,No,No,6.7,5.1,Low,No,8,5,Medium,Good
4353,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,2,72.1,8.4,4.6,Daily,No,No,5.0,8.3,Low,Yes,5,9,Low,Good
4354,17,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,2,75.1,9.3,4.3,Weekly,Yes,Yes,6.4,7.2,High,No,7,7,Low,Excellent
4355,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,1,71.9,8.4,3.4,Weekly,Yes,No,6.0,4.4,High,No,7,5,Low,Good
4356,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,3,81.8,8.5,3.2,Daily,No,Yes,6.9,6.8,High,Yes,7,6,Medium,Excellent
4357,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,1,73.9,7.0,1.9,Rare,Yes,Yes,7.5,7.1,Medium,No,7,4,Medium,Average
4358,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,2,81.1,8.0,3.7,Rare,No,Yes,7.0,5.7,Low,No,8,4,Medium,Good
4359,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Chemistry,2,69.9,8.7,2.4,Weekly,No,Yes,7.7,3.2,High,No,7,5,Medium,Excellent
4360,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,3,89.9,9.7,1.7,Weekly,No,Yes,7.7,3.6,High,No,9,6,Medium,Excellent
4361,18,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,2,73.6,9.0,5.3,Weekly,Yes,Yes,5.6,4.6,Low,Yes,6,4,Medium,Excellent
4362,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Biology,3,62.9,8.4,5.0,Daily,No,No,5.7,7.5,Medium,No,6,5,Medium,Good
4363,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,3,69.3,8.1,5.3,Weekly,No,No,8.2,9.3,Medium,Yes,6,5,Medium,Good
4364,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,4,80.5,10.0,4.2,Rare,Yes,Yes,8.2,6.0,Low,No,3,5,Medium,Excellent
4365,17,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Mathematics,1,85.4,8.3,2.9,Weekly,Yes,No,6.1,6.8,Medium,No,9,7,Medium,Good
4366,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,4,77.0,9.4,1.5,Weekly,Yes,No,6.7,5.9,Medium,No,1,9,Medium,Excellent
4367,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,2,83.3,9.6,5.5,Rare,Yes,No,6.2,1.0,Medium,No,8,4,Low,Excellent
4368,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BSc,Physics,4,45.5,8.0,1.1,Rare,Yes,Yes,6.5,1.0,Medium,No,3,6,Medium,Good
4369,20,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,2,82.5,7.6,1.0,Daily,No,Yes,5.7,7.5,Low,No,9,4,Low,Good
4370,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,2,80.4,9.3,3.1,Daily,No,Yes,6.4,10.0,High,No,6,7,Medium,Excellent
4371,18,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,2,78.5,8.4,3.0,Weekly,No,No,6.7,6.6,Medium,Yes,4,4,Low,Good
4372,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,3,74.5,7.0,0.6,Weekly,Yes,Yes,8.0,7.0,Medium,No,7,7,Low,Average
4373,20,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,71.9,7.9,2.1,Daily,No,No,7.5,9.3,Low,No,8,7,Medium,Good
4374,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,1,69.0,6.8,3.1,Weekly,No,Yes,7.9,9.6,Low,Yes,4,2,Low,Average
4375,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CSE,4,98.7,10.0,5.5,Daily,Yes,No,8.3,4.3,Low,No,4,3,Low,Excellent
4376,21,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,94.2,9.2,4.0,Weekly,Yes,No,6.7,3.9,Low,Yes,5,6,Medium,Excellent
4377,21,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BBA,NA,2,73.8,8.8,4.8,Rare,No,Yes,7.0,6.6,Medium,Yes,4,5,Medium,Excellent
4378,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,MBA,NA,1,67.0,8.0,3.7,Daily,No,No,7.4,8.7,Medium,No,8,6,Low,Good
4379,19,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,2,72.8,8.8,4.3,Daily,No,Yes,8.0,8.5,Low,No,5,5,Medium,Excellent
4380,17,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BA,English,1,66.0,8.8,3.4,Daily,Yes,No,7.4,7.0,High,Yes,4,5,Low,Excellent
4381,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,2,84.9,7.2,1.5,Weekly,Yes,No,5.9,5.4,Medium,Yes,3,2,Low,Average
4382,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ME,1,84.3,9.4,4.5,Weekly,No,Yes,8.6,6.2,High,No,6,5,High,Excellent
4383,23,Male,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,ECE,3,80.6,9.2,4.0,Rare,Yes,No,5.9,6.8,High,Yes,7,8,Low,Excellent
4384,19,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,IT,3,76.3,9.6,3.4,Weekly,No,No,7.1,8.5,Medium,No,8,8,Medium,Excellent
4385,17,Female,Dehradun,Uttarakhand,Graphic Era Deemed to be University,BTech,CE,4,73.4,10.0,3.5,Daily,No,Yes,6.3,4.1,High,No,2,5,High,Excellent
