State,District,Year,Crime_Type,Cases_Reported,Chargesheeted,Convictions,Population,Crime_Rate_per_100k
Gujarat,Anand,2017,Assault,823,693,344,4465941,18.43
Gujarat,Anand,2017,Burglary,902,803,426,4465941,20.2
Gujarat,Anand,2017,Cybercrime,896,839,484,4465941,20.06
Gujarat,Anand,2017,Dowry Deaths,637,590,304,4465941,14.26
Gujarat,Anand,2017,Fraud,1195,1029,557,4465941,26.76
Gujarat,Anand,2018,Murder,854,800,497,4465941,19.12
Gujarat,Anand,2018,Rape,58,40,24,4465941,1.3
Gujarat,Anand,2018,Kidnapping,1058,694,509,4465941,23.69
Gujarat,Anand,2018,Theft,1109,721,290,4465941,24.83
Gujarat,Anand,2018,Robbery,220,191,124,4465941,4.93
Gujarat,Anand,2018,Assault,166,117,61,4465941,3.72
Gujarat,Anand,2018,Burglary,388,353,259,4465941,8.69
Gujarat,Anand,2018,Cybercrime,501,329,152,4465941,11.22
Gujarat,Anand,2018,Dowry Deaths,99,78,56,4465941,2.22
Gujarat,Anand,2018,Fraud,1113,869,312,4465941,24.92
Gujarat,Anand,2019,Murder,648,460,194,4465941,14.51
Gujarat,Anand,2019,Rape,1155,981,390,4465941,25.86
Gujarat,Anand,2019,Kidnapping,454,322,150,4465941,10.17
Gujarat,Anand,2019,Theft,170,131,73,4465941,3.81
Gujarat,Anand,2019,Robbery,423,327,240,4465941,9.47
Gujarat,Anand,2019,Assault,842,571,229,4465941,18.85
Gujarat,Anand,2019,Burglary,955,648,477,4465941,21.38
Gujarat,Anand,2019,Cybercrime,859,675,398,4465941,19.23
Gujarat,Anand,2019,Dowry Deaths,192,136,89,4465941,4.3
Gujarat,Anand,2019,Fraud,758,711,442,4465941,16.97
Gujarat,Anand,2020,Murder,303,228,153,4465941,6.78
Gujarat,Anand,2020,Rape,929,795,283,4465941,20.8
Gujarat,Anand,2020,Kidnapping,992,689,398,4465941,22.21
Gujarat,Anand,2020,Theft,496,399,174,4465941,11.11
Gujarat,Anand,2020,Robbery,657,557,293,4465941,14.71
Gujarat,Anand,2020,Assault,1123,838,566,4465941,25.15
Gujarat,Anand,2020,Burglary,278,214,135,4465941,6.22
Gujarat,Anand,2020,Cybercrime,531,345,134,4465941,11.89
Gujarat,Anand,2020,Dowry Deaths,1091,980,396,4465941,24.43
Gujarat,Anand,2020,Fraud,417,301,207,4465941,9.34
Gujarat,Anand,2021,Murder,357,234,158,4465941,7.99
Gujarat,Anand,2021,Rape,56,41,16,4465941,1.25
Gujarat,Anand,2021,Kidnapping,1057,800,542,4465941,23.67
Gujarat,Anand,2021,Theft,872,587,398,4465941,19.53
Gujarat,Anand,2021,Robbery,1148,786,278,4465941,25.71
Gujarat,Anand,2021,Assault,64,44,25,4465941,1.43
Gujarat,Anand,2021,Burglary,936,756,394,4465941,20.96
Gujarat,Anand,2021,Cybercrime,1040,817,464,4465941,23.29
Gujarat,Anand,2021,Dowry Deaths,843,777,421,4465941,18.88
Gujarat,Anand,2021,Fraud,357,252,175,4465941,7.99
Gujarat,Anand,2022,Murder,439,352,162,4465941,9.83
Gujarat,Anand,2022,Rape,264,230,110,4465941,5.91
Gujarat,Anand,2022,Kidnapping,1029,682,268,4465941,23.04
Gujarat,Anand,2022,Theft,965,793,480,4465941,21.61
Gujarat,Anand,2022,Robbery,49,45,25,4465941,1.1
Gujarat,Anand,2022,Assault,1091,750,515,4465941,24.43
Gujarat,Anand,2022,Burglary,446,351,123,4465941,9.99
Gujarat,Anand,2022,Cybercrime,1137,976,378,4465941,25.46
Gujarat,Anand,2022,Dowry Deaths,346,289,177,4465941,7.75
Gujarat,Anand,2022,Fraud,155,104,59,4465941,3.47
Gujarat,Anand,2023,Murder,945,619,224,4465941,21.16
Gujarat,Anand,2023,Rape,1178,1033,622,4465941,26.38
Gujarat,Anand,2023,Kidnapping,194,142,98,4465941,4.34
Gujarat,Anand,2023,Theft,1075,831,407,4465941,24.07
Gujarat,Anand,2023,Robbery,532,351,236,4465941,11.91
Gujarat,Anand,2023,Assault,546,434,224,4465941,12.23
Gujarat,Anand,2023,Burglary,763,579,363,4465941,17.08
Gujarat,Anand,2023,Cybercrime,1178,1060,759,4465941,26.38
Gujarat,Anand,2023,Dowry Deaths,961,698,413,4465941,21.52
Gujarat,Anand,2023,Fraud,698,650,334,4465941,15.63
Gujarat,Mehsana,2014,Murder,790,664,343,5969938,13.23
Gujarat,Mehsana,2014,Rape,327,305,217,5969938,5.48
Gujarat,Mehsana,2014,Kidnapping,725,510,355,5969938,12.14
Gujarat,Mehsana,2014,Theft,881,625,245,5969938,14.76
Gujarat,Mehsana,2014,Robbery,922,751,307,5969938,15.44
Gujarat,Mehsana,2014,Assault,1116,842,483,5969938,18.69
Gujarat,Mehsana,2014,Burglary,512,475,192,5969938,8.58
Gujarat,Mehsana,2014,Cybercrime,785,674,416,5969938,13.15
Gujarat,Mehsana,2014,Dowry Deaths,479,422,206,5969938,8.02
Gujarat,Mehsana,2014,Fraud,682,517,222,5969938,11.42
Gujarat,Mehsana,2015,Murder,511,436,255,5969938,8.56
Gujarat,Mehsana,2015,Rape,707,499,181,5969938,11.84
Gujarat,Mehsana,2015,Kidnapping,566,435,298,5969938,9.48
Gujarat,Mehsana,2015,Theft,616,526,331,5969938,10.32
Gujarat,Mehsana,2015,Robbery,44,37,16,5969938,0.74
Gujarat,Mehsana,2015,Assault,671,572,372,5969938,11.24
Gujarat,Mehsana,2015,Burglary,56,46,23,5969938,0.94
Gujarat,Mehsana,2015,Cybercrime,997,707,265,5969938,16.7
Gujarat,Mehsana,2015,Dowry Deaths,1143,844,526,5969938,19.15
Gujarat,Mehsana,2015,Fraud,354,309,129,5969938,5.93
Gujarat,Mehsana,2016,Murder,731,522,228,5969938,12.24
Gujarat,Mehsana,2016,Rape,910,758,301,5969938,15.24
Gujarat,Mehsana,2016,Kidnapping,713,647,459,5969938,11.94
Gujarat,Mehsana,2016,Theft,1005,809,371,5969938,16.83
Gujarat,Mehsana,2016,Robbery,155,137,81,5969938,2.6
Gujarat,Mehsana,2016,Assault,250,198,91,5969938,4.19
Gujarat,Mehsana,2016,Burglary,623,512,268,5969938,10.44
Gujarat,Mehsana,2016,Cybercrime,284,211,97,5969938,4.76
Gujarat,Mehsana,2016,Dowry Deaths,598,434,293,5969938,10.02
Gujarat,Mehsana,2016,Fraud,832,624,353,5969938,13.94
Gujarat,Mehsana,2017,Murder,613,483,306,5969938,10.27
Gujarat,Mehsana,2017,Rape,768,544,284,5969938,12.86
Gujarat,Mehsana,2017,Kidnapping,315,246,161,5969938,5.28
Gujarat,Mehsana,2017,Theft,26,23,12,5969938,0.44
Gujarat,Mehsana,2017,Robbery,1185,888,579,5969938,19.85
Gujarat,Mehsana,2017,Assault,307,208,135,5969938,5.14
Gujarat,Mehsana,2017,Burglary,896,720,510,5969938,15.01
Gujarat,Mehsana,2017,Cybercrime,772,560,401,5969938,12.93
Gujarat,Mehsana,2017,Dowry Deaths,1175,804,545,5969938,19.68
Gujarat,Mehsana,2017,Fraud,89,82,45,5969938,1.49
Gujarat,Mehsana,2018,Murder,451,376,244,5969938,7.55
Gujarat,Mehsana,2018,Rape,879,680,453,5969938,14.72
Gujarat,Mehsana,2018,Kidnapping,1045,766,334,5969938,17.5
Gujarat,Mehsana,2018,Theft,901,736,335,5969938,15.09
Gujarat,Mehsana,2018,Robbery,727,540,342,5969938,12.18
Gujarat,Mehsana,2018,Assault,635,458,244,5969938,10.64
Gujarat,Mehsana,2018,Burglary,383,263,105,5969938,6.42
Gujarat,Mehsana,2018,Cybercrime,80,54,30,5969938,1.34
Gujarat,Mehsana,2018,Dowry Deaths,488,427,177,5969938,8.17
Gujarat,Mehsana,2018,Fraud,377,321,181,5969938,6.31
Gujarat,Mehsana,2019,Murder,1003,854,440,5969938,16.8
Gujarat,Mehsana,2019,Rape,330,224,139,5969938,5.53
Gujarat,Mehsana,2019,Kidnapping,510,396,267,5969938,8.54
Gujarat,Mehsana,2019,Theft,1015,962,556,5969938,17
Gujarat,Mehsana,2019,Robbery,445,310,176,5969938,7.45
Gujarat,Mehsana,2019,Assault,520,490,275,5969938,8.71
Gujarat,Mehsana,2019,Burglary,609,446,200,5969938,10.2
Gujarat,Mehsana,2019,Cybercrime,793,574,270,5969938,13.28
Gujarat,Mehsana,2019,Dowry Deaths,934,673,495,5969938,15.65
Gujarat,Mehsana,2019,Fraud,1142,778,353,5969938,19.13
Gujarat,Mehsana,2020,Murder,225,200,103,5969938,3.77
Gujarat,Mehsana,2020,Rape,321,215,118,5969938,5.38
Gujarat,Mehsana,2020,Kidnapping,867,802,482,5969938,14.52
Gujarat,Mehsana,2020,Theft,725,579,317,5969938,12.14
Gujarat,Mehsana,2020,Robbery,696,551,399,5969938,11.66
Gujarat,Mehsana,2020,Assault,285,218,151,5969938,4.77
Gujarat,Mehsana,2020,Burglary,695,569,263,5969938,11.64
Gujarat,Mehsana,2020,Cybercrime,1025,711,478,5969938,17.17
Gujarat,Mehsana,2020,Dowry Deaths,446,322,186,5969938,7.47
Gujarat,Mehsana,2020,Fraud,228,153,97,5969938,3.82
Gujarat,Mehsana,2021,Murder,120,87,34,5969938,2.01
Gujarat,Mehsana,2021,Rape,548,472,345,5969938,9.18
Gujarat,Mehsana,2021,Kidnapping,874,704,434,5969938,14.64
Gujarat,Mehsana,2021,Theft,566,410,152,5969938,9.48
Gujarat,Mehsana,2021,Robbery,985,873,337,5969938,16.5
Gujarat,Mehsana,2021,Assault,242,168,76,5969938,4.05
Gujarat,Mehsana,2021,Burglary,1043,802,361,5969938,17.47
Gujarat,Mehsana,2021,Cybercrime,106,99,52,5969938,1.78
Gujarat,Mehsana,2021,Dowry Deaths,584,540,368,5969938,9.78
Gujarat,Mehsana,2021,Fraud,1088,966,616,5969938,18.22
Gujarat,Mehsana,2022,Murder,1132,996,432,5969938,18.96
Gujarat,Mehsana,2022,Rape,745,595,261,5969938,12.48
Gujarat,Mehsana,2022,Kidnapping,51,38,26,5969938,0.85
Gujarat,Mehsana,2022,Theft,231,180,72,5969938,3.87
Gujarat,Mehsana,2022,Robbery,438,350,156,5969938,7.34
Gujarat,Mehsana,2022,Assault,154,130,95,5969938,2.58
Gujarat,Mehsana,2022,Burglary,861,610,421,5969938,14.42
Gujarat,Mehsana,2022,Cybercrime,772,559,410,5969938,12.93
Gujarat,Mehsana,2022,Dowry Deaths,1070,1006,389,5969938,17.92
Gujarat,Mehsana,2022,Fraud,722,474,205,5969938,12.09
Gujarat,Mehsana,2023,Murder,421,316,170,5969938,7.05
Gujarat,Mehsana,2023,Rape,406,369,144,5969938,6.8
Gujarat,Mehsana,2023,Kidnapping,1029,798,288,5969938,17.24
Gujarat,Mehsana,2023,Theft,686,578,292,5969938,11.49
Gujarat,Mehsana,2023,Robbery,936,757,454,5969938,15.68
Gujarat,Mehsana,2023,Assault,264,183,113,5969938,4.42
Gujarat,Mehsana,2023,Burglary,441,304,158,5969938,7.39
Gujarat,Mehsana,2023,Cybercrime,190,173,79,5969938,3.18
Gujarat,Mehsana,2023,Dowry Deaths,812,746,375,5969938,13.6
Gujarat,Mehsana,2023,Fraud,738,525,214,5969938,12.36
Gujarat,Valsad,2014,Murder,504,396,282,5098683,9.88
Gujarat,Valsad,2014,Rape,1050,867,624,5098683,20.59
Gujarat,Valsad,2014,Kidnapping,139,95,63,5098683,2.73
Gujarat,Valsad,2014,Theft,320,215,87,5098683,6.28
Gujarat,Valsad,2014,Robbery,625,509,219,5098683,12.26
Gujarat,Valsad,2014,Assault,206,149,74,5098683,4.04
Gujarat,Valsad,2014,Burglary,620,567,244,5098683,12.16
Gujarat,Valsad,2014,Cybercrime,335,219,125,5098683,6.57
Gujarat,Valsad,2014,Dowry Deaths,440,300,131,5098683,8.63
Gujarat,Valsad,2014,Fraud,1103,947,628,5098683,21.63
Gujarat,Valsad,2015,Murder,257,232,154,5098683,5.04
Gujarat,Valsad,2015,Rape,823,718,361,5098683,16.14
Gujarat,Valsad,2015,Kidnapping,545,501,352,5098683,10.69
Gujarat,Valsad,2015,Theft,970,772,528,5098683,19.02
Gujarat,Valsad,2015,Robbery,670,632,454,5098683,13.14
Gujarat,Valsad,2015,Assault,763,664,346,5098683,14.96
Gujarat,Valsad,2015,Burglary,508,431,229,5098683,9.96
Gujarat,Valsad,2015,Cybercrime,330,249,156,5098683,6.47
Gujarat,Valsad,2015,Dowry Deaths,1074,887,477,5098683,21.06
Gujarat,Valsad,2015,Fraud,300,283,109,5098683,5.88
Gujarat,Valsad,2016,Murder,797,693,393,5098683,15.63
Gujarat,Valsad,2016,Rape,518,341,127,5098683,10.16
Gujarat,Valsad,2016,Kidnapping,494,421,288,5098683,9.69
Gujarat,Valsad,2016,Theft,543,506,230,5098683,10.65
Gujarat,Valsad,2016,Robbery,1006,928,434,5098683,19.73
Gujarat,Valsad,2016,Assault,1040,789,345,5098683,20.4
Gujarat,Valsad,2016,Burglary,1131,790,387,5098683,22.18
Gujarat,Valsad,2016,Cybercrime,1013,710,477,5098683,19.87
Gujarat,Valsad,2016,Dowry Deaths,102,79,34,5098683,2
Gujarat,Valsad,2016,Fraud,882,835,607,5098683,17.3
Gujarat,Valsad,2017,Murder,1010,667,448,5098683,19.81
Gujarat,Valsad,2017,Rape,544,425,240,5098683,10.67
Gujarat,Valsad,2017,Kidnapping,746,704,503,5098683,14.63
Gujarat,Valsad,2017,Theft,746,593,426,5098683,14.63
Gujarat,Valsad,2017,Robbery,114,91,40,5098683,2.24
Gujarat,Valsad,2017,Assault,368,304,227,5098683,7.22
Gujarat,Valsad,2017,Burglary,77,63,47,5098683,1.51
Gujarat,Valsad,2017,Cybercrime,690,456,339,5098683,13.53
Gujarat,Valsad,2017,Dowry Deaths,1049,759,528,5098683,20.57
Gujarat,Valsad,2017,Fraud,436,376,161,5098683,8.55
Gujarat,Valsad,2018,Murder,1005,925,457,5098683,19.71
Gujarat,Valsad,2018,Rape,523,405,186,5098683,10.26
Gujarat,Valsad,2018,Kidnapping,236,192,74,5098683,4.63
Gujarat,Valsad,2018,Theft,1138,1029,490,5098683,22.32
Gujarat,Valsad,2018,Robbery,460,366,169,5098683,9.02
Gujarat,Valsad,2018,Assault,695,562,252,5098683,13.63
Gujarat,Valsad,2018,Burglary,327,288,191,5098683,6.41
Gujarat,Valsad,2018,Cybercrime,809,674,359,5098683,15.87
Gujarat,Valsad,2018,Dowry Deaths,155,140,88,5098683,3.04
Gujarat,Valsad,2018,Fraud,194,148,78,5098683,3.8
Gujarat,Valsad,2019,Murder,314,212,96,5098683,6.16
Gujarat,Valsad,2019,Rape,1025,693,511,5098683,20.1
Gujarat,Valsad,2019,Kidnapping,149,118,81,5098683,2.92
Gujarat,Valsad,2019,Theft,1019,786,449,5098683,19.99
Gujarat,Valsad,2019,Robbery,681,539,357,5098683,13.36
Gujarat,Valsad,2019,Assault,1191,926,558,5098683,23.36
Gujarat,Valsad,2019,Burglary,1190,857,388,5098683,23.34
Gujarat,Valsad,2019,Cybercrime,1071,829,416,5098683,21.01
Gujarat,Valsad,2019,Dowry Deaths,63,56,37,5098683,1.24
Gujarat,Valsad,2019,Fraud,639,515,290,5098683,12.53
Gujarat,Valsad,2020,Murder,737,506,269,5098683,14.45
Gujarat,Valsad,2020,Rape,712,511,195,5098683,13.96
Gujarat,Valsad,2020,Kidnapping,260,221,124,5098683,5.1
Gujarat,Valsad,2020,Theft,1153,919,508,5098683,22.61
Gujarat,Valsad,2020,Robbery,1023,948,479,5098683,20.06
Gujarat,Valsad,2020,Assault,196,152,58,5098683,3.84
Gujarat,Valsad,2020,Burglary,1129,909,446,5098683,22.14
Gujarat,Valsad,2020,Cybercrime,715,571,344,5098683,14.02
Gujarat,Valsad,2020,Dowry Deaths,887,706,455,5098683,17.4
Gujarat,Valsad,2020,Fraud,476,386,140,5098683,9.34
Gujarat,Valsad,2021,Murder,446,411,294,5098683,8.75
Gujarat,Valsad,2021,Rape,792,661,398,5098683,15.53
Gujarat,Valsad,2021,Kidnapping,931,647,244,5098683,18.26
Gujarat,Valsad,2021,Theft,900,730,276,5098683,17.65
Gujarat,Valsad,2021,Robbery,998,942,476,5098683,19.57
Gujarat,Valsad,2021,Assault,110,98,37,5098683,2.16
Gujarat,Valsad,2021,Burglary,778,621,384,5098683,15.26
Gujarat,Valsad,2021,Cybercrime,348,260,101,5098683,6.83
Gujarat,Valsad,2021,Dowry Deaths,1197,849,616,5098683,23.48
Gujarat,Valsad,2021,Fraud,204,152,84,5098683,4
Gujarat,Valsad,2022,Murder,979,855,532,5098683,19.2
Gujarat,Valsad,2022,Rape,422,349,170,5098683,8.28
Gujarat,Valsad,2022,Kidnapping,677,639,246,5098683,13.28
Gujarat,Valsad,2022,Theft,659,551,269,5098683,12.92
Gujarat,Valsad,2022,Robbery,112,100,56,5098683,2.2
Gujarat,Valsad,2022,Assault,262,230,160,5098683,5.14
Gujarat,Valsad,2022,Burglary,357,276,166,5098683,7
Gujarat,Valsad,2022,Cybercrime,358,282,171,5098683,7.02
Gujarat,Valsad,2022,Dowry Deaths,53,48,30,5098683,1.04
Gujarat,Valsad,2022,Fraud,718,508,315,5098683,14.08
Gujarat,Valsad,2023,Murder,495,386,223,5098683,9.71
Gujarat,Valsad,2023,Rape,438,293,137,5098683,8.59
Gujarat,Valsad,2023,Kidnapping,590,503,341,5098683,11.57
Gujarat,Valsad,2023,Theft,161,136,68,5098683,3.16
Gujarat,Valsad,2023,Robbery,522,433,165,5098683,10.24
Gujarat,Valsad,2023,Assault,243,200,121,5098683,4.77
Gujarat,Valsad,2023,Burglary,696,468,190,5098683,13.65
Gujarat,Valsad,2023,Cybercrime,458,407,151,5098683,8.98
Gujarat,Valsad,2023,Dowry Deaths,57,46,17,5098683,1.12
Gujarat,Valsad,2023,Fraud,1153,818,504,5098683,22.61
Gujarat,Navsari,2014,Murder,935,655,379,6877857,13.59
Gujarat,Navsari,2014,Rape,742,533,360,6877857,10.79
Gujarat,Navsari,2014,Kidnapping,177,136,94,6877857,2.57
Gujarat,Navsari,2014,Theft,1008,794,560,6877857,14.66
Gujarat,Navsari,2014,Robbery,613,523,335,6877857,8.91
Gujarat,Navsari,2014,Assault,242,206,115,6877857,3.52
Gujarat,Navsari,2014,Burglary,347,286,138,6877857,5.05
Gujarat,Navsari,2014,Cybercrime,553,460,197,6877857,8.04
Gujarat,Navsari,2014,Dowry Deaths,824,576,270,6877857,11.98
Gujarat,Navsari,2014,Fraud,66,54,23,6877857,0.96
Gujarat,Navsari,2015,Murder,222,178,116,6877857,3.23
Gujarat,Navsari,2015,Rape,456,328,223,6877857,6.63
Gujarat,Navsari,2015,Kidnapping,454,430,157,6877857,6.6
Gujarat,Navsari,2015,Theft,226,147,101,6877857,3.29
Gujarat,Navsari,2015,Robbery,288,231,127,6877857,4.19
Gujarat,Navsari,2015,Assault,65,43,28,6877857,0.95
Gujarat,Navsari,2015,Burglary,746,695,498,6877857,10.85
Gujarat,Navsari,2015,Cybercrime,763,634,282,6877857,11.09
Gujarat,Navsari,2015,Dowry Deaths,1088,716,528,6877857,15.82
Gujarat,Navsari,2015,Fraud,89,73,27,6877857,1.29
Gujarat,Navsari,2016,Murder,1183,1020,438,6877857,17.2
Gujarat,Navsari,2016,Rape,994,788,453,6877857,14.45
Gujarat,Navsari,2016,Kidnapping,933,736,413,6877857,13.57
Gujarat,Navsari,2016,Theft,145,137,52,6877857,2.11
Gujarat,Navsari,2016,Robbery,1037,697,426,6877857,15.08
Gujarat,Navsari,2016,Assault,556,504,211,6877857,8.08
Gujarat,Navsari,2016,Burglary,996,860,326,6877857,14.48
Gujarat,Navsari,2016,Cybercrime,497,389,256,6877857,7.23
Gujarat,Navsari,2016,Dowry Deaths,625,570,284,6877857,9.09
Gujarat,Navsari,2016,Fraud,195,170,103,6877857,2.84
Gujarat,Navsari,2017,Murder,967,877,352,6877857,14.06
Gujarat,Navsari,2017,Rape,1200,1069,648,6877857,17.45
Gujarat,Navsari,2017,Kidnapping,638,458,207,6877857,9.28
Gujarat,Navsari,2017,Theft,439,324,176,6877857,6.38
Gujarat,Navsari,2017,Robbery,617,528,372,6877857,8.97
Gujarat,Navsari,2017,Assault,847,653,281,6877857,12.31
Gujarat,Navsari,2017,Burglary,267,210,136,6877857,3.88
Gujarat,Navsari,2017,Cybercrime,396,290,116,6877857,5.76
Gujarat,Navsari,2017,Dowry Deaths,983,901,595,6877857,14.29
Gujarat,Navsari,2017,Fraud,150,120,88,6877857,2.18
Gujarat,Navsari,2018,Murder,720,579,381,6877857,10.47
Gujarat,Navsari,2018,Rape,928,756,335,6877857,13.49
Gujarat,Navsari,2018,Kidnapping,1033,725,330,6877857,15.02
Gujarat,Navsari,2018,Theft,1120,1012,373,6877857,16.28
Gujarat,Navsari,2018,Robbery,1098,791,457,6877857,15.96
Gujarat,Navsari,2018,Assault,1189,953,682,6877857,17.29
Gujarat,Navsari,2018,Burglary,669,535,248,6877857,9.73
Gujarat,Navsari,2018,Cybercrime,871,712,302,6877857,12.66
Gujarat,Navsari,2018,Dowry Deaths,517,444,227,6877857,7.52
Gujarat,Navsari,2018,Fraud,263,246,122,6877857,3.82
Gujarat,Navsari,2019,Murder,62,50,20,6877857,0.9
Gujarat,Navsari,2019,Rape,468,371,245,6877857,6.8
Gujarat,Navsari,2019,Kidnapping,1002,732,428,6877857,14.57
Gujarat,Navsari,2019,Theft,596,487,298,6877857,8.67
Gujarat,Navsari,2019,Robbery,873,600,242,6877857,12.69
Gujarat,Navsari,2019,Assault,599,520,201,6877857,8.71
Gujarat,Navsari,2019,Burglary,89,77,33,6877857,1.29
Gujarat,Navsari,2019,Cybercrime,1058,718,324,6877857,15.38
Gujarat,Navsari,2019,Dowry Deaths,229,188,79,6877857,3.33
Gujarat,Navsari,2019,Fraud,303,260,137,6877857,4.41
Gujarat,Navsari,2020,Murder,831,618,368,6877857,12.08
Gujarat,Navsari,2020,Rape,930,870,497,6877857,13.52
Gujarat,Navsari,2020,Kidnapping,399,272,202,6877857,5.8
Gujarat,Navsari,2020,Theft,1016,948,699,6877857,14.77
Gujarat,Navsari,2020,Robbery,447,362,227,6877857,6.5
Gujarat,Navsari,2020,Assault,749,554,413,6877857,10.89
Gujarat,Navsari,2020,Burglary,667,569,379,6877857,9.7
Gujarat,Navsari,2020,Cybercrime,1019,703,375,6877857,14.82
Gujarat,Navsari,2020,Dowry Deaths,762,600,298,6877857,11.08
Gujarat,Navsari,2020,Fraud,357,273,188,6877857,5.19
Gujarat,Navsari,2021,Murder,685,559,301,6877857,9.96
Gujarat,Navsari,2021,Rape,1190,788,480,6877857,17.3
Gujarat,Navsari,2021,Kidnapping,335,293,146,6877857,4.87
Gujarat,Navsari,2021,Theft,908,724,363,6877857,13.2
Gujarat,Navsari,2021,Robbery,619,528,338,6877857,9
Gujarat,Navsari,2021,Assault,321,237,148,6877857,4.67
Gujarat,Navsari,2021,Burglary,748,532,315,6877857,10.88
Gujarat,Navsari,2021,Cybercrime,1068,924,502,6877857,15.53
Gujarat,Navsari,2021,Dowry Deaths,956,885,397,6877857,13.9
Gujarat,Navsari,2021,Fraud,272,230,152,6877857,3.95
Gujarat,Navsari,2022,Murder,1063,772,454,6877857,15.46
Gujarat,Navsari,2022,Rape,535,426,223,6877857,7.78
Gujarat,Navsari,2022,Kidnapping,1043,704,308,6877857,15.16
Gujarat,Navsari,2022,Theft,1168,850,513,6877857,16.98
Gujarat,Navsari,2022,Robbery,1049,905,360,6877857,15.25
Gujarat,Navsari,2022,Assault,1137,910,550,6877857,16.53
Gujarat,Navsari,2022,Burglary,1199,995,617,6877857,17.43
Gujarat,Navsari,2022,Cybercrime,1147,847,467,6877857,16.68
Gujarat,Navsari,2022,Dowry Deaths,1121,893,658,6877857,16.3
Gujarat,Navsari,2022,Fraud,722,617,244,6877857,10.5
Gujarat,Navsari,2023,Murder,691,624,243,6877857,10.05
Gujarat,Navsari,2023,Rape,169,154,76,6877857,2.46
Gujarat,Navsari,2023,Kidnapping,385,338,199,6877857,5.6
Gujarat,Navsari,2023,Theft,403,364,243,6877857,5.86
Gujarat,Navsari,2023,Robbery,138,120,55,6877857,2.01
Gujarat,Navsari,2023,Assault,45,39,28,6877857,0.65
Gujarat,Navsari,2023,Burglary,1128,885,335,6877857,16.4
Gujarat,Navsari,2023,Cybercrime,104,94,63,6877857,1.51
Gujarat,Navsari,2023,Dowry Deaths,432,340,143,6877857,6.28
Gujarat,Navsari,2023,Fraud,70,66,32,6877857,1.02
Gujarat,Bharuch,2014,Murder,480,421,168,6165299,7.79
Gujarat,Bharuch,2014,Rape,319,211,118,6165299,5.17
Gujarat,Bharuch,2014,Kidnapping,522,423,210,6165299,8.47
Gujarat,Bharuch,2014,Theft,822,759,508,6165299,13.33
Gujarat,Bharuch,2014,Robbery,223,146,104,6165299,3.62
Gujarat,Bharuch,2014,Assault,303,251,137,6165299,4.91
Gujarat,Bharuch,2014,Burglary,984,883,349,6165299,15.96
Gujarat,Bharuch,2014,Cybercrime,217,190,92,6165299,3.52
Gujarat,Bharuch,2014,Dowry Deaths,735,612,436,6165299,11.92
Gujarat,Bharuch,2014,Fraud,558,368,187,6165299,9.05
Gujarat,Bharuch,2015,Murder,468,310,113,6165299,7.59
Gujarat,Bharuch,2015,Rape,176,130,93,6165299,2.85
Gujarat,Bharuch,2015,Kidnapping,152,136,88,6165299,2.47
Gujarat,Bharuch,2015,Theft,1033,707,469,6165299,16.76
Gujarat,Bharuch,2015,Robbery,354,315,153,6165299,5.74
Gujarat,Bharuch,2015,Assault,100,78,37,6165299,1.62
Gujarat,Bharuch,2015,Burglary,359,248,129,6165299,5.82
Gujarat,Bharuch,2015,Cybercrime,216,169,103,6165299,3.5
Gujarat,Bharuch,2015,Dowry Deaths,661,511,307,6165299,10.72
Gujarat,Bharuch,2015,Fraud,969,682,428,6165299,15.72
Gujarat,Bharuch,2016,Murder,949,752,327,6165299,15.39
Gujarat,Bharuch,2016,Rape,326,215,121,6165299,5.29
Gujarat,Bharuch,2016,Kidnapping,339,295,174,6165299,5.5
Gujarat,Bharuch,2016,Theft,349,318,186,6165299,5.66
Gujarat,Bharuch,2016,Robbery,978,837,470,6165299,15.86
Gujarat,Bharuch,2016,Assault,795,660,433,6165299,12.89
Gujarat,Bharuch,2016,Burglary,771,600,360,6165299,12.51
Gujarat,Bharuch,2016,Cybercrime,316,253,119,6165299,5.13
Gujarat,Bharuch,2016,Dowry Deaths,452,419,228,6165299,7.33
Gujarat,Bharuch,2016,Fraud,1128,1003,627,6165299,18.3
Gujarat,Bharuch,2017,Murder,299,196,143,6165299,4.85
Gujarat,Bharuch,2017,Rape,619,533,345,6165299,10.04
Gujarat,Bharuch,2017,Kidnapping,183,125,43,6165299,2.97
Gujarat,Bharuch,2017,Theft,916,723,417,6165299,14.86
Gujarat,Bharuch,2017,Robbery,943,678,441,6165299,15.3
Gujarat,Bharuch,2017,Assault,26,17,12,6165299,0.42
Gujarat,Bharuch,2017,Burglary,636,418,147,6165299,10.32
Gujarat,Bharuch,2017,Cybercrime,1186,842,616,6165299,19.24
Gujarat,Bharuch,2017,Dowry Deaths,1065,832,597,6165299,17.27
Gujarat,Bharuch,2017,Fraud,258,240,165,6165299,4.18
Gujarat,Bharuch,2018,Murder,777,646,334,6165299,12.6
